Date,Yield_Level,Yield_Change,Policy_Tone_Raw,Yield_Change_MA21,Policy_Tone_Smoothed,Policy_Tone_Zscore,Policy_Tone,Regime
2018-04-26,2.990000009536743,-0.03399991989135742,0.03399991989135742,0.009714285532633463,-0.009714285532633463,1.1121730732512822,0.3707243577504274,Dovish
2018-04-27,2.9570000171661377,-0.03299999237060547,0.03299999237060547,0.008666662942795526,-0.008666662942795526,1.07781002280948,0.35927000760316,Dovish
2018-04-30,2.936000108718872,-0.020999908447265625,0.020999908447265625,0.009285722460065569,-0.009285722460065569,0.7135287310569335,0.23784291035231117,Neutral
2018-05-01,2.9760000705718994,0.039999961853027344,-0.039999961853027344,0.011619045620872862,-0.011619045620872862,-1.131978605901755,-0.37732620196725164,Hawkish
2018-05-02,2.9639999866485596,-0.012000083923339844,0.012000083923339844,0.008571431750342959,-0.008571431750342959,0.44387476509595636,0.14795825503198545,Neutral
2018-05-03,2.946000099182129,-0.017999887466430664,0.017999887466430664,0.007523809160505023,-0.007523809160505023,0.6215641590438287,0.20718805301460955,Neutral
2018-05-04,2.944000005722046,-0.002000093460083008,0.002000093460083008,0.005333332788376581,-0.005333332788376581,0.13168719583713473,0.04389573194571158,Neutral
2018-05-07,2.950000047683716,0.006000041961669922,-0.006000041961669922,0.008333331062680199,-0.008333331062680199,-0.11022607419906003,-0.03674202473302001,Neutral
2018-05-08,2.9690001010894775,0.01900005340576172,-0.01900005340576172,0.008714289892287482,-0.008714289892287482,-0.5060803070121881,-0.16869343567072936,Neutral
2018-05-09,3.003999948501587,0.034999847412109375,-0.034999847412109375,0.009857143674577986,-0.009857143674577986,-0.9915588233403753,-0.33051960778012507,Hawkish
2018-05-10,2.9709999561309814,-0.03299999237060547,0.03299999237060547,0.008619047346569243,-0.008619047346569243,1.0675437138241488,0.3558479046080496,Dovish
2018-05-11,2.9709999561309814,0.0,-0.0,0.0065238021668933685,-0.0065238021668933685,0.06873170081365232,0.022910566937884107,Neutral
2018-05-14,2.994999885559082,0.023999929428100586,-0.023999929428100586,0.007904756636846633,-0.007904756636846633,-0.6534653936356667,-0.21782179787855557,Neutral
2018-05-15,3.0799999237060547,0.08500003814697266,-0.08500003814697266,0.011809519359043666,-0.011809519359043666,-2.4769088843996063,-0.8256362947998688,Hawkish
2018-05-16,3.0950000286102295,0.015000104904174805,-0.015000104904174805,0.013380958920433408,-0.013380958920433408,-0.36103395304251434,-0.12034465101417145,Neutral
2018-05-17,3.1089999675750732,0.01399993896484375,-0.01399993896484375,0.011523803075154623,-0.011523803075154623,-0.32360498429964873,-0.1078683280998829,Neutral
2018-05-18,3.066999912261963,-0.04200005531311035,0.04200005531311035,0.007285708472842262,-0.007285708472842262,1.3972559167568943,0.4657519722522981,Dovish
2018-05-21,3.065000057220459,-0.0019998550415039062,0.0019998550415039062,0.005428575334094819,-0.005428575334094819,0.1620320911498988,0.05401069704996627,Neutral
2018-05-22,3.065000057220459,0.0,-0.0,0.004380952744256882,-0.004380952744256882,0.09925779248001862,0.033085930826672875,Neutral
2018-05-23,3.003000020980835,-0.06200003623962402,0.06200003623962402,0.0009523800441196986,-0.0009523800441196986,1.9871498362864688,0.6623832787621563,Dovish
2018-05-24,2.9809999465942383,-0.02200007438659668,0.02200007438659668,-0.0020476182301839194,0.0020476182301839194,0.7608826280468286,0.2536275426822762,Neutral
2018-05-25,2.930999994277954,-0.04999995231628418,0.04999995231628418,-0.0028095245361328125,0.0028095245361328125,1.6061352759547824,0.5353784253182609,Dovish
2018-05-29,2.7679998874664307,-0.16300010681152344,0.16300010681152344,-0.009000006176176526,0.009000006176176526,3.0,1.0,Dovish
2018-05-30,2.8420000076293945,0.07400012016296387,-0.07400012016296387,-0.004476195289975121,0.004476195289975121,-2.064455921573869,-0.6881519738579563,Hawkish
2018-05-31,2.822000026702881,-0.019999980926513672,0.019999980926513672,-0.007333335422334217,0.007333335422334217,0.649063416265291,0.2163544720884303,Neutral
2018-06-01,2.8949999809265137,0.07299995422363281,-0.07299995422363281,-0.0032857145581926617,0.0032857145581926617,-2.0142836565672435,-0.6714278855224145,Hawkish
2018-06-04,2.937000036239624,0.04200005531311035,-0.04200005531311035,-0.00042857442583356587,0.00042857442583356587,-1.1187952172602322,-0.3729317390867441,Hawkish
2018-06-05,2.9189999103546143,-0.018000125885009766,0.018000125885009766,-0.0011904807317824591,0.0011904807317824591,0.6015736584431445,0.2005245528143815,Neutral
2018-06-06,2.9749999046325684,0.0559999942779541,-0.0559999942779541,0.0011904693785167876,-0.0011904693785167876,-1.512157434705388,-0.5040524782351293,Hawkish
2018-06-07,2.933000087738037,-0.04199981689453125,0.04199981689453125,-0.001714286350068592,0.001714286350068592,1.2880862019898105,0.4293620673299368,Dovish
2018-06-08,2.937000036239624,0.003999948501586914,-0.003999948501586914,-0.003190472012474423,0.003190472012474423,-0.030110370774897737,-0.010036790258299245,Neutral
2018-06-11,2.9570000171661377,0.019999980926513672,-0.019999980926513672,-0.0006666637602306548,0.0006666637602306548,-0.4863346057656149,-0.16211153525520497,Neutral
2018-06-12,2.9570000171661377,0.0,-0.0,-0.0006666637602306548,0.0006666637602306548,0.08451653971521111,0.02817217990507037,Neutral
2018-06-13,2.9769999980926514,0.019999980926513672,-0.019999980926513672,-0.0008571374984014602,0.0008571374984014602,-0.4848963547180986,-0.1616321182393662,Neutral
2018-06-14,2.946000099182129,-0.03099989891052246,0.03099989891052246,-0.006380944024948846,0.006380944024948846,0.9853881266152863,0.3284627088717621,Dovish
2018-06-15,2.9240000247955322,-0.02200007438659668,0.02200007438659668,-0.008142857324509393,0.008142857324509393,0.7206376374176053,0.24021254580586845,Neutral
2018-06-18,2.9260001182556152,0.002000093460083008,-0.002000093460083008,-0.00871427853902181,0.00871427853902181,0.030284096551247433,0.010094698850415812,Neutral
2018-06-19,2.8929998874664307,-0.03300023078918457,0.03300023078918457,-0.008285715466453916,0.008285715466453916,1.0301297813513737,0.3433765937837912,Dovish
2018-06-20,2.927999973297119,0.03500008583068848,-0.03500008583068848,-0.00652381352015904,0.00652381352015904,-0.9197381947426151,-0.3065793982475384,Hawkish
2018-06-21,2.8970000743865967,-0.03099989891052246,0.03099989891052246,-0.007999999182564872,0.007999999182564872,0.9760604669805223,0.3253534889935074,Dovish
2018-06-22,2.9000000953674316,0.003000020980834961,-0.003000020980834961,-0.004904758362543015,0.004904758362543015,-0.0010276019031973953,-0.0003425339677324651,Neutral
2018-06-25,2.875,-0.02500009536743164,0.02500009536743164,-0.005047616504487537,0.005047616504487537,0.8014733393059654,0.2671577797686551,Neutral
2018-06-26,2.880000114440918,0.005000114440917969,-0.005000114440917969,-0.00242856570652553,0.00242856570652553,-0.05894574942325221,-0.01964858314108407,Neutral
2018-06-27,2.8269999027252197,-0.05300021171569824,0.05300021171569824,0.0028095245361328125,-0.0028095245361328125,1.5951810778875022,0.5317270259625008,Dovish
2018-06-28,2.8469998836517334,0.019999980926513672,-0.019999980926513672,0.0002380893343970889,-0.0002380893343970889,-0.5035693283204843,-0.16785644277349476,Neutral
2018-06-29,2.8489999771118164,0.002000093460083008,-0.002000093460083008,0.0012857119242350261,-0.0012857119242350261,0.008923897867202142,0.002974632622400714,Neutral
2018-07-02,2.865999937057495,0.01699995994567871,-0.01699995994567871,-0.0013809544699532644,0.0013809544699532644,-0.4263323617000866,-0.1421107872333622,Neutral
2018-07-03,2.8380000591278076,-0.0279998779296875,0.0279998779296875,-0.00471428462437221,0.00471428462437221,0.8662656331770936,0.2887552110590312,Neutral
2018-07-05,2.8399999141693115,0.0019998550415039062,-0.0019998550415039062,-0.0037619045802525113,0.0037619045802525113,0.00023378209692403318,7.792736564134439e-05,Neutral
2018-07-06,2.8310000896453857,-0.008999824523925781,0.008999824523925781,-0.006857134047008696,0.006857134047008696,0.3138448659447096,0.10461495531490321,Neutral
2018-07-09,2.859999895095825,0.028999805450439453,-0.028999805450439453,-0.003476199649629139,0.003476199649629139,-0.7863654591314598,-0.2621218197104866,Neutral
2018-07-10,2.872999906539917,0.013000011444091797,-0.013000011444091797,-0.0030476252237955728,0.0030476252237955728,-0.3191107907655053,-0.10637026358850177,Neutral
